day,time_window,context,scs_pos_1,scs_neg_2,scs_pos_3,scs_neg_4,scs_neg_5,scs_pos_6,scs_pos_7,scs_neg_8,neg_aff,neg_aff_Moment,neg_aff_Day,neg_aff_Person,context_Moment,context_Day,context_Person,user_id
7,1,2,2,-3,3,-2,-3,-2,2,2,-5,-1.8,0.17,-1.1,1.4,0.11,0.11,478rdDr9I2
7,2,2,2,-2,2,-1,-2,1,2,1,-5,-1.8,0.17,-1.1,1.4,0.11,0.11,478rdDr9I2
7,3,1,2,-2,3,-1,-2,-1,-2,2,-6,-2.8,0.17,-1.1,0.4,0.11,0.11,478rdDr9I2
7,4,-1,3,-1,1,-3,-2,2,1,2,-3,0.2,0.17,-1.1,-1.6,0.11,0.11,478rdDr9I2
7,5,-1,3,-3,1,2,-3,-1,-1,1,3,6.2,0.17,-1.1,-1.6,0.11,0.11,478rdDr9I2
8,1,2,3,-3,1,-2,-3,-2,3,2,-6,-1.2,-1.43,-1.1,1.4,0.11,0.11,478rdDr9I2
8,2,1,1,-3,1,-1,-3,-2,2,3,-6,-1.2,-1.43,-1.1,0.4,0.11,0.11,478rdDr9I2
8,3,0,3,-3,1,-2,-1,-2,2,3,-5,-0.2,-1.43,-1.1,-0.6,0.11,0.11,478rdDr9I2
8,4,-1,3,-3,1,-3,-3,2,3,-2,-4,0.8,-1.43,-1.1,-1.6,0.11,0.11,478rdDr9I2
8,5,1,3,-3,2,-3,-3,3,2,-1,-3,1.8,-1.43,-1.1,0.4,0.11,0.11,478rdDr9I2
9,1,2,1,-3,1,-3,-3,-3,3,3,-5,-2,0.37,-1.1,1.4,0.11,0.11,478rdDr9I2
9,2,-2,3,-2,-2,-2,-3,-1,3,3,-5,-2,0.37,-1.1,-2.6,0.11,0.11,478rdDr9I2
9,3,0,-1,-3,1,-3,-1,-1,-2,3,2,5,0.37,-1.1,-0.6,0.11,0.11,478rdDr9I2
9,4,1,1,-3,1,-3,-3,-1,2,2,-5,-2,0.37,-1.1,0.4,0.11,0.11,478rdDr9I2
9,5,2,3,-3,2,-2,-3,-2,3,3,-2,1,0.37,-1.1,1.4,0.11,0.11,478rdDr9I2
1,1,0,1,-2,3,3,-3,2,1,3,-5,-1.2,-2.91,1.37,0,0,-0.38,BskspQoQEj
1,2,0,2,-3,3,1,-3,2,2,3,-5,-1.2,-2.91,1.37,0,0,-0.38,BskspQoQEj
1,3,0,2,-3,3,2,-2,3,2,3,-3,0.8,-2.91,1.37,0,0,-0.38,BskspQoQEj
1,4,0,2,-3,3,2,-2,3,2,3,-5,-1.2,-2.91,1.37,0,0,-0.38,BskspQoQEj
1,5,0,1,-2,3,2,-2,3,2,3,-1,2.8,-2.91,1.37,0,0,-0.38,BskspQoQEj
2,1,0,1,2,2,3,2,1,1,2,2,2.6,0.29,1.37,0,0,-0.38,BskspQoQEj
2,2,0,1,1,3,3,-1,2,1,2,0,0.6,0.29,1.37,0,0,-0.38,BskspQoQEj
2,3,0,1,1,2,2,-2,1,1,2,-2,-1.4,0.29,1.37,0,0,-0.38,BskspQoQEj
2,4,0,2,-2,3,2,-1,2,-1,2,-1,-0.4,0.29,1.37,0,0,-0.38,BskspQoQEj
2,5,0,2,1,2,2,2,1,1,2,-2,-1.4,0.29,1.37,0,0,-0.38,BskspQoQEj
3,1,0,2,-1,3,2,-2,1,2,2,-4,-2.4,-0.71,1.37,0,0,-0.38,BskspQoQEj
3,2,0,2,2,3,3,-1,1,1,3,-2,-0.4,-0.71,1.37,0,0,-0.38,BskspQoQEj
3,3,0,2,2,3,3,-1,2,1,3,-1,0.6,-0.71,1.37,0,0,-0.38,BskspQoQEj
3,4,0,1,2,3,3,-2,2,2,3,-1,0.6,-0.71,1.37,0,0,-0.38,BskspQoQEj
3,5,0,1,2,3,1,-1,1,2,1,0,1.6,-0.71,1.37,0,0,-0.38,BskspQoQEj
4,1,0,-1,1,2,2,2,-1,-3,2,1,1.25,0.64,1.37,0,0,-0.38,BskspQoQEj
4,2,0,-1,2,1,2,-1,1,-2,1,-2,-1.75,0.64,1.37,0,0,-0.38,BskspQoQEj
4,3,0,1,1,2,2,-1,1,-2,2,-1,-0.75,0.64,1.37,0,0,-0.38,BskspQoQEj
4,5,0,1,2,2,3,1,-1,-2,3,1,1.25,0.64,1.37,0,0,-0.38,BskspQoQEj
5,1,0,2,1,2,2,-1,1,1,1,-5,-2.25,-1.86,1.37,0,0,-0.38,BskspQoQEj
5,2,0,2,-1,2,2,1,1,1,3,-1,1.75,-1.86,1.37,0,0,-0.38,BskspQoQEj
5,4,0,-1,2,3,3,-1,1,-1,2,-2,0.75,-1.86,1.37,0,0,-0.38,BskspQoQEj
5,5,0,1,1,1,3,2,1,-1,3,-3,-0.25,-1.86,1.37,0,0,-0.38,BskspQoQEj
6,1,0,1,-1,2,2,-1,1,-1,3,4,-0.2,5.09,1.37,0,0,-0.38,BskspQoQEj
6,2,0,1,1,3,1,-1,1,1,1,3,-1.2,5.09,1.37,0,0,-0.38,BskspQoQEj
6,3,0,1,2,3,1,3,2,2,3,1,-3.2,5.09,1.37,0,0,-0.38,BskspQoQEj
6,4,0,-3,1,3,3,1,-3,-2,3,7,2.8,5.09,1.37,0,0,-0.38,BskspQoQEj
6,5,0,3,3,3,3,3,-3,-3,3,6,1.8,5.09,1.37,0,0,-0.38,BskspQoQEj
7,1,0,2,-3,2,1,-1,1,-2,3,-3,-3.75,1.64,1.37,0,0,-0.38,BskspQoQEj
7,2,0,-1,1,3,3,1,1,1,3,4,3.25,1.64,1.37,0,0,-0.38,BskspQoQEj
7,4,0,2,1,3,3,2,2,-1,3,3,2.25,1.64,1.37,0,0,-0.38,BskspQoQEj
7,5,0,1,2,2,2,-1,2,1,3,-1,-1.75,1.64,1.37,0,0,-0.38,BskspQoQEj
8,1,0,1,-1,3,1,-2,3,-2,3,-6,-2.8,-2.31,1.37,0,0,-0.38,BskspQoQEj
8,2,0,1,2,3,3,-2,2,2,3,-3,0.2,-2.31,1.37,0,0,-0.38,BskspQoQEj
8,3,0,2,-1,2,2,-1,2,3,2,-1,2.2,-2.31,1.37,0,0,-0.38,BskspQoQEj
8,4,0,2,1,3,2,-1,1,1,3,-2,1.2,-2.31,1.37,0,0,-0.38,BskspQoQEj
8,5,0,1,2,3,1,-2,2,1,3,-4,-0.8,-2.31,1.37,0,0,-0.38,BskspQoQEj
9,1,0,1,1,1,2,-1,2,1,3,1,1.8,0.09,1.37,0,0,-0.38,BskspQoQEj
9,2,0,1,2,3,1,-1,2,2,2,-3,-2.2,0.09,1.37,0,0,-0.38,BskspQoQEj
9,3,0,-1,1,2,2,-1,1,-1,2,-1,-0.2,0.09,1.37,0,0,-0.38,BskspQoQEj
9,4,0,1,2,3,3,-1,2,-2,2,-2,-1.2,0.09,1.37,0,0,-0.38,BskspQoQEj
9,5,0,1,1,2,-1,2,2,1,2,1,1.8,0.09,1.37,0,0,-0.38,BskspQoQEj
1,1,-2,2,-2,3,2,1,2,1,-2,2,1.4,2.36,0.5,-1.8,-0.12,-0.46,2NgNCt1X3I
1,1,0,1,1,1,1,-1,1,2,1,3,2.4,2.36,0.5,0.2,-0.12,-0.46,2NgNCt1X3I
1,1,0,1,1,2,-1,-3,2,2,-2,-2,-2.6,2.36,0.5,0.2,-0.12,-0.46,2NgNCt1X3I
1,1,0,2,-2,2,-1,-1,2,2,-2,-2,-2.6,2.36,0.5,0.2,-0.12,-0.46,2NgNCt1X3I
1,1,1,2,2,-1,1,-2,1,2,2,2,1.4,2.36,0.5,1.2,-0.12,-0.46,2NgNCt1X3I
2,1,-1,1,-2,1,1,1,2,2,-1,0,-1.5,3.26,0.5,-0.5,-0.42,-0.46,2NgNCt1X3I
2,1,0,1,-2,2,-1,-1,1,2,-2,-2,-3.5,3.26,0.5,0.5,-0.42,-0.46,2NgNCt1X3I
2,1,1,1,-1,-1,-1,1,1,2,1,0,-1.5,3.26,0.5,1.5,-0.42,-0.46,2NgNCt1X3I
2,1,-2,-3,3,-2,3,3,1,-2,3,8,6.5,3.26,0.5,-1.5,-0.42,-0.46,2NgNCt1X3I
3,1,-1,1,1,1,1,-1,1,1,-1,0,-0.4,2.16,0.5,-0.6,-0.32,-0.46,2NgNCt1X3I
3,1,0,2,-2,1,-2,-2,2,2,-2,-3,-3.4,2.16,0.5,0.4,-0.32,-0.46,2NgNCt1X3I
3,1,0,1,1,1,1,1,1,-1,1,1,0.6,2.16,0.5,0.4,-0.32,-0.46,2NgNCt1X3I
3,1,-2,2,1,1,2,1,2,2,2,4,3.6,2.16,0.5,-1.6,-0.32,-0.46,2NgNCt1X3I
3,1,1,1,1,1,1,1,1,1,-1,0,-0.4,2.16,0.5,1.4,-0.32,-0.46,2NgNCt1X3I
4,1,0,1,1,1,1,1,1,1,1,0,2,-0.24,0.5,0,0.08,-0.46,2NgNCt1X3I
4,1,0,1,-1,1,1,-1,1,1,1,-3,-1,-0.24,0.5,0,0.08,-0.46,2NgNCt1X3I
4,1,0,1,-1,1,1,1,1,1,1,-1,1,-0.24,0.5,0,0.08,-0.46,2NgNCt1X3I
4,1,0,1,-1,1,1,-1,1,2,1,-3,-1,-0.24,0.5,0,0.08,-0.46,2NgNCt1X3I
4,1,0,2,-2,1,-1,-2,1,1,-1,-3,-1,-0.24,0.5,0,0.08,-0.46,2NgNCt1X3I
5,1,0,2,-1,1,-2,-2,2,2,1,-5,-1,-2.24,0.5,-0.2,0.28,-0.46,2NgNCt1X3I
5,1,0,1,-2,2,-1,-1,2,1,-2,-5,-1,-2.24,0.5,-0.2,0.28,-0.46,2NgNCt1X3I
5,1,0,1,-2,1,-1,-2,1,2,-1,-3,1,-2.24,0.5,-0.2,0.28,-0.46,2NgNCt1X3I
5,1,1,1,-1,1,-2,-2,1,1,-1,-3,1,-2.24,0.5,0.8,0.28,-0.46,2NgNCt1X3I
5,1,0,2,-2,1,-1,-2,2,2,-2,-4,0,-2.24,0.5,-0.2,0.28,-0.46,2NgNCt1X3I
6,1,0,2,-3,2,-2,-2,2,2,-2,-3,0.8,-2.04,0.5,-0.4,0.48,-0.46,2NgNCt1X3I
6,1,0,2,-2,2,-2,-2,3,2,-2,-4,-0.2,-2.04,0.5,-0.4,0.48,-0.46,2NgNCt1X3I
6,1,1,2,-1,1,-1,-2,2,1,-1,-4,-0.2,-2.04,0.5,0.6,0.48,-0.46,2NgNCt1X3I
6,1,0,2,-2,2,-2,-2,2,2,-2,-4,-0.2,-2.04,0.5,-0.4,0.48,-0.46,2NgNCt1X3I
6,1,1,2,-2,2,-2,-2,2,2,-2,-4,-0.2,-2.04,0.5,0.6,0.48,-0.46,2NgNCt1X3I
7,1,0,2,-2,2,-2,-1,2,2,-2,-4,-2,-0.24,0.5,0,0.08,-0.46,2NgNCt1X3I
7,1,0,2,-2,2,-2,-2,2,2,-2,-4,-2,-0.24,0.5,0,0.08,-0.46,2NgNCt1X3I
7,1,0,1,-2,1,-1,-2,2,1,1,1,3,-0.24,0.5,0,0.08,-0.46,2NgNCt1X3I
7,1,0,1,-2,2,-1,-2,1,1,1,-1,1,-0.24,0.5,0,0.08,-0.46,2NgNCt1X3I
7,1,0,2,-1,2,2,1,1,2,-2,-2,0,-0.24,0.5,0,0.08,-0.46,2NgNCt1X3I
8,1,0,2,-2,2,-1,-2,2,2,-2,-4,0.75,-2.99,0.5,0,0.08,-0.46,2NgNCt1X3I
8,1,0,1,-2,2,-2,-2,2,2,-1,-6,-1.25,-2.99,0.5,0,0.08,-0.46,2NgNCt1X3I
8,1,0,2,-2,2,-2,-2,2,2,-1,-5,-0.25,-2.99,0.5,0,0.08,-0.46,2NgNCt1X3I
8,1,0,2,-2,2,-2,-2,2,2,-2,-4,0.75,-2.99,0.5,0,0.08,-0.46,2NgNCt1X3I
9,1,-1,-1,-1,1,2,2,1,-1,2,4,5.8,-0.04,0.5,-0.8,-0.12,-0.46,2NgNCt1X3I
9,1,0,2,-2,2,-1,-1,2,1,-1,-4,-2.2,-0.04,0.5,0.2,-0.12,-0.46,2NgNCt1X3I
9,1,0,1,-1,2,-2,-1,2,2,-1,-2,-0.2,-0.04,0.5,0.2,-0.12,-0.46,2NgNCt1X3I
9,1,0,2,-2,2,-2,-1,2,2,-1,-3,-1.2,-0.04,0.5,0.2,-0.12,-0.46,2NgNCt1X3I
9,1,0,2,-2,1,-2,-2,2,2,-2,-4,-2.2,-0.04,0.5,0.2,-0.12,-0.46,2NgNCt1X3I
1,1,0,3,-3,3,1,-3,1,2,2,-4,2.2,-4.88,0.95,-1.2,0.66,0.15,4aNh5DcW4R
1,2,2,3,-3,3,-3,-3,3,3,-2,-5,1.2,-4.88,0.95,0.8,0.66,0.15,4aNh5DcW4R
1,3,2,3,-3,3,-3,-3,3,2,-1,-8,-1.8,-4.88,0.95,0.8,0.66,0.15,4aNh5DcW4R
1,4,1,3,-3,3,-3,-3,3,3,1,-7,-0.8,-4.88,0.95,-0.2,0.66,0.15,4aNh5DcW4R
1,5,1,3,-3,3,-3,-3,2,3,-3,-7,-0.8,-4.88,0.95,-0.2,0.66,0.15,4aNh5DcW4R
2,1,1,3,-3,3,-2,-3,3,3,-1,-4,-2,-0.68,0.95,0.5,-0.04,0.15,4aNh5DcW4R
2,2,1,3,-3,3,-2,3,3,3,-1,-7,-5,-0.68,0.95,0.5,-0.04,0.15,4aNh5DcW4R
2,3,1,3,-3,3,-3,-3,3,3,-3,-2,0,-0.68,0.95,0.5,-0.04,0.15,4aNh5DcW4R
2,5,-1,3,-3,3,-3,2,2,3,1,5,7,-0.68,0.95,-1.5,-0.04,0.15,4aNh5DcW4R
3,1,1,3,-3,3,-3,-3,3,3,-3,-7,-4.8,-0.88,0.95,0.8,-0.34,0.15,4aNh5DcW4R
3,2,-2,3,-3,3,-3,-3,3,3,-3,-2,0.2,-0.88,0.95,-2.2,-0.34,0.15,4aNh5DcW4R
3,3,1,1,-3,1,-3,-1,-2,2,2,2,4.2,-0.88,0.95,0.8,-0.34,0.15,4aNh5DcW4R
3,4,1,2,-2,-2,2,-1,-2,2,-3,-4,-1.8,-0.88,0.95,0.8,-0.34,0.15,4aNh5DcW4R
3,5,0,1,1,-1,1,-1,-2,2,-3,0,2.2,-0.88,0.95,-0.2,-0.34,0.15,4aNh5DcW4R
4,1,-1,2,1,-2,-2,-1,1,2,1,2,1,2.32,0.95,-0.8,-0.74,0.15,4aNh5DcW4R
4,2,0,1,1,-3,-1,2,-1,-1,3,-2,-3,2.32,0.95,0.2,-0.74,0.15,4aNh5DcW4R
4,3,-1,1,2,2,-1,1,2,-1,1,2,1,2.32,0.95,-0.8,-0.74,0.15,4aNh5DcW4R
4,4,1,-1,2,-1,2,1,-2,1,2,1,0,2.32,0.95,1.2,-0.74,0.15,4aNh5DcW4R
4,5,0,-2,-2,1,1,2,-1,2,1,2,1,2.32,0.95,0.2,-0.74,0.15,4aNh5DcW4R
5,1,0,2,2,1,1,1,2,1,-1,1,0.8,1.52,0.95,-1,0.46,0.15,4aNh5DcW4R
5,2,1,-1,1,2,1,-2,1,2,-1,1,0.8,1.52,0.95,0,0.46,0.15,4aNh5DcW4R
5,3,1,-2,1,2,2,2,2,3,1,0,-0.2,1.52,0.95,0,0.46,0.15,4aNh5DcW4R
5,4,1,-2,2,-2,-1,2,1,-1,2,1,0.8,1.52,0.95,0,0.46,0.15,4aNh5DcW4R
5,5,2,3,2,-2,3,2,-1,2,2,-2,-2.2,1.52,0.95,1,0.46,0.15,4aNh5DcW4R
6,1,1,-1,-1,3,1,1,2,1,2,-3,-2.6,0.92,0.95,0.4,0.06,0.15,4aNh5DcW4R
6,2,-1,3,2,-1,2,2,-2,2,2,-2,-1.6,0.92,0.95,-1.6,0.06,0.15,4aNh5DcW4R
6,3,2,1,1,2,1,2,1,2,2,2,2.4,0.92,0.95,1.4,0.06,0.15,4aNh5DcW4R
6,4,1,2,-1,2,-3,1,-1,1,2,2,2.4,0.92,0.95,0.4,0.06,0.15,4aNh5DcW4R
6,5,0,1,1,-1,3,-1,1,2,-1,-1,-0.6,0.92,0.95,-0.6,0.06,0.15,4aNh5DcW4R
7,2,0,-2,-1,2,2,2,-3,2,2,-1,-0.75,1.07,0.95,-0.25,-0.29,0.15,4aNh5DcW4R
7,3,0,2,2,1,-2,2,-2,-1,2,0,0.25,1.07,0.95,-0.25,-0.29,0.15,4aNh5DcW4R
7,4,0,1,1,2,-1,1,2,1,1,-1,-0.75,1.07,0.95,-0.25,-0.29,0.15,4aNh5DcW4R
7,5,1,-1,3,2,-2,2,2,1,2,1,1.25,1.07,0.95,0.75,-0.29,0.15,4aNh5DcW4R
8,1,1,-1,3,3,-1,-1,2,1,3,-3,-1,-0.68,0.95,0.4,0.06,0.15,4aNh5DcW4R
8,2,0,-1,2,1,3,1,2,3,2,3,5,-0.68,0.95,-0.6,0.06,0.15,4aNh5DcW4R
8,3,0,1,1,2,-1,1,2,3,-2,-1,1,-0.68,0.95,-0.6,0.06,0.15,4aNh5DcW4R
8,4,1,-1,-1,-2,1,1,2,2,1,-6,-4,-0.68,0.95,0.4,0.06,0.15,4aNh5DcW4R
8,5,1,-1,2,1,-1,1,1,2,-2,-3,-1,-0.68,0.95,0.4,0.06,0.15,4aNh5DcW4R
9,3,1,2,2,1,-1,1,-1,1,-1,1,1,1.32,0.95,0.33,0.13,0.15,4aNh5DcW4R
9,4,1,-1,1,1,1,1,-2,-1,1,0,0,1.32,0.95,0.33,0.13,0.15,4aNh5DcW4R
9,5,0,2,2,-1,2,2,1,3,1,-1,-1,1.32,0.95,-0.67,0.13,0.15,4aNh5DcW4R
1,1,2,1,1,-1,-3,1,-1,2,2,-8,-5.6,0.29,-0.43,1.4,0.03,0.19,HSrbfy0WSu
1,2,2,-1,-1,3,1,1,-1,1,1,-3,-0.6,0.29,-0.43,1.4,0.03,0.19,HSrbfy0WSu
1,3,-1,1,-1,1,-1,-1,2,-1,2,1,3.4,0.29,-0.43,-1.6,0.03,0.19,HSrbfy0WSu
1,4,0,2,-2,1,1,-2,-2,2,-2,2,4.4,0.29,-0.43,-0.6,0.03,0.19,HSrbfy0WSu
1,5,0,2,1,1,1,-1,-2,-1,-2,-4,-1.6,0.29,-0.43,-0.6,0.03,0.19,HSrbfy0WSu
2,1,2,2,-2,-2,-3,-1,-1,3,1,-7,-4.8,0.49,-0.43,2,-0.57,0.19,HSrbfy0WSu
2,2,0,1,-2,3,1,-2,1,1,-1,-2,0.2,0.49,-0.43,0,-0.57,0.19,HSrbfy0WSu
2,3,-2,-1,2,1,2,-2,-1,-1,3,2,4.2,0.49,-0.43,-2,-0.57,0.19,HSrbfy0WSu
2,4,0,1,-2,-1,-1,1,1,1,-1,0,2.2,0.49,-0.43,0,-0.57,0.19,HSrbfy0WSu
2,5,0,2,-2,-2,-3,-1,1,-2,2,-4,-1.8,0.49,-0.43,0,-0.57,0.19,HSrbfy0WSu
3,1,2,3,-3,-2,-3,-3,2,2,2,-7,-5,0.69,-0.43,1.5,-0.07,0.19,HSrbfy0WSu
3,3,0,1,-1,-1,1,1,-1,-1,1,2,4,0.69,-0.43,-0.5,-0.07,0.19,HSrbfy0WSu
3,4,0,-1,1,1,-1,-3,-1,1,-2,-3,-1,0.69,-0.43,-0.5,-0.07,0.19,HSrbfy0WSu
3,5,0,-1,-1,-1,1,-1,-1,-1,1,0,2,0.69,-0.43,-0.5,-0.07,0.19,HSrbfy0WSu
4,1,2,1,-2,-2,-3,-3,3,2,2,-8,-4,-1.31,-0.43,1,0.43,0.19,HSrbfy0WSu
4,2,1,3,-2,-1,-2,-2,-2,1,-1,1,5,-1.31,-0.43,0,0.43,0.19,HSrbfy0WSu
4,3,2,1,-2,1,-2,-1,1,-2,2,-2,2,-1.31,-0.43,1,0.43,0.19,HSrbfy0WSu
4,4,0,1,-1,-2,-2,-3,1,1,-1,-6,-2,-1.31,-0.43,-1,0.43,0.19,HSrbfy0WSu
4,5,0,2,-2,1,-1,-2,-1,1,-1,-5,-1,-1.31,-0.43,-1,0.43,0.19,HSrbfy0WSu
5,1,1,2,-3,-2,-1,-1,3,2,-2,-6,-2,-1.31,-0.43,0.2,0.23,0.19,HSrbfy0WSu
5,2,0,1,-1,3,-2,-1,2,2,-2,-3,1,-1.31,-0.43,-0.8,0.23,0.19,HSrbfy0WSu
5,3,2,1,-2,2,-1,-2,1,2,-1,-2,2,-1.31,-0.43,1.2,0.23,0.19,HSrbfy0WSu
5,4,0,1,-2,2,-2,-3,1,1,-2,-2,2,-1.31,-0.43,-0.8,0.23,0.19,HSrbfy0WSu
5,5,1,2,-2,-2,-2,-2,2,2,2,-7,-3,-1.31,-0.43,0.2,0.23,0.19,HSrbfy0WSu
6,1,0,2,-2,-1,-2,-2,2,2,-2,-2,2,-1.31,-0.43,-0.8,0.23,0.19,HSrbfy0WSu
6,2,2,-2,1,1,2,2,-2,2,1,-2,2,-1.31,-0.43,1.2,0.23,0.19,HSrbfy0WSu
6,3,2,2,-2,-2,-2,-2,2,2,-1,-8,-4,-1.31,-0.43,1.2,0.23,0.19,HSrbfy0WSu
6,4,0,1,-1,-1,-1,-2,-1,-1,1,-5,-1,-1.31,-0.43,-0.8,0.23,0.19,HSrbfy0WSu
6,5,0,1,-2,2,-1,-1,-2,2,-1,-3,1,-1.31,-0.43,-0.8,0.23,0.19,HSrbfy0WSu
7,1,0,1,-2,-1,-2,-2,-1,-1,1,-2,-0.4,1.09,-0.43,-0.4,-0.17,0.19,HSrbfy0WSu
7,2,0,-1,2,-2,2,1,-1,-2,1,3,4.6,1.09,-0.43,-0.4,-0.17,0.19,HSrbfy0WSu
7,3,0,2,-1,-2,-2,-2,-1,1,-1,-1,0.6,1.09,-0.43,-0.4,-0.17,0.19,HSrbfy0WSu
7,4,0,1,-1,-2,-2,-1,1,1,-2,-4,-2.4,1.09,-0.43,-0.4,-0.17,0.19,HSrbfy0WSu
7,5,2,1,-2,-2,-2,-2,1,-1,-2,-4,-2.4,1.09,-0.43,1.6,-0.17,0.19,HSrbfy0WSu
8,3,0,3,-2,2,2,2,2,-2,-2,2,4,0.69,-0.43,-0.67,0.09,0.19,HSrbfy0WSu
8,4,1,-2,-2,-1,-1,-2,-2,-2,1,-4,-2,0.69,-0.43,0.33,0.09,0.19,HSrbfy0WSu
8,5,1,1,-1,1,-2,1,1,2,-2,-4,-2,0.69,-0.43,0.33,0.09,0.19,HSrbfy0WSu
9,1,-1,-2,1,-1,1,1,-2,-2,2,3,5,0.69,-0.43,-1.4,-0.17,0.19,HSrbfy0WSu
9,2,0,-1,-2,1,-2,1,-2,-2,2,-1,1,0.69,-0.43,-0.4,-0.17,0.19,HSrbfy0WSu
9,3,1,2,-2,1,-2,-2,2,2,2,-8,-6,0.69,-0.43,0.6,-0.17,0.19,HSrbfy0WSu
9,4,0,-1,-1,-2,-1,2,1,-2,2,4,6,0.69,-0.43,-0.4,-0.17,0.19,HSrbfy0WSu
9,5,2,2,-2,-2,-2,-2,2,2,1,-8,-6,0.69,-0.43,1.6,-0.17,0.19,HSrbfy0WSu
1,1,0,3,-1,2,-2,-2,3,2,2,-8,-0.6,-1.54,-3.6,-0.6,-0.14,0.35,6zNAp8tiZT
1,2,2,2,-3,1,-1,-3,2,3,1,-7,0.4,-1.54,-3.6,1.4,-0.14,0.35,6zNAp8tiZT
1,3,0,-2,-1,2,1,-3,3,3,1,-7,0.4,-1.54,-3.6,-0.6,-0.14,0.35,6zNAp8tiZT
1,4,0,3,-2,2,-1,-3,3,2,1,-7,0.4,-1.54,-3.6,-0.6,-0.14,0.35,6zNAp8tiZT
1,5,1,3,-2,1,-2,-3,2,3,1,-8,-0.6,-1.54,-3.6,0.4,-0.14,0.35,6zNAp8tiZT
2,1,2,3,-3,2,-3,-3,3,2,2,-8,-0.8,-1.34,-3.6,1.4,-0.14,0.35,6zNAp8tiZT
2,2,1,3,-3,1,-1,-3,2,2,1,-8,-0.8,-1.34,-3.6,0.4,-0.14,0.35,6zNAp8tiZT
2,3,-1,3,-3,-3,-2,-2,2,2,1,-5,2.2,-1.34,-3.6,-1.6,-0.14,0.35,6zNAp8tiZT
2,4,0,2,-1,-1,2,-3,2,2,1,-7,0.2,-1.34,-3.6,-0.6,-0.14,0.35,6zNAp8tiZT
2,5,1,3,-2,-1,-2,-3,3,2,-2,-8,-0.8,-1.34,-3.6,0.4,-0.14,0.35,6zNAp8tiZT
3,2,0,1,-2,3,-2,-3,3,2,1,-4,-2.75,4.61,-3.6,0.25,-0.99,0.35,6zNAp8tiZT
3,3,0,2,-3,1,-2,-3,2,2,1,-7,-5.75,4.61,-3.6,0.25,-0.99,0.35,6zNAp8tiZT
3,4,1,3,1,2,-1,-1,1,2,2,3,4.25,4.61,-3.6,1.25,-0.99,0.35,6zNAp8tiZT
3,5,-2,2,3,2,1,-2,-1,3,3,3,4.25,4.61,-3.6,-1.75,-0.99,0.35,6zNAp8tiZT
4,1,-1,1,-3,-2,-1,-3,2,1,1,-7,-0.25,-0.89,-3.6,-1,-0.74,0.35,6zNAp8tiZT
4,3,0,2,-3,1,-1,-3,2,2,-1,-7,-0.25,-0.89,-3.6,0,-0.74,0.35,6zNAp8tiZT
4,4,1,3,-3,1,-3,-3,2,2,1,-7,-0.25,-0.89,-3.6,1,-0.74,0.35,6zNAp8tiZT
4,5,0,2,-3,2,-2,-2,2,2,2,-6,0.75,-0.89,-3.6,0,-0.74,0.35,6zNAp8tiZT
5,1,2,3,-3,-2,-3,-3,2,2,2,-8,-2.4,0.26,-3.6,0.6,0.66,0.35,6zNAp8tiZT
5,2,1,1,2,-1,2,3,2,1,2,1,6.6,0.26,-3.6,-0.4,0.66,0.35,6zNAp8tiZT
5,3,1,2,-3,1,-3,-3,2,2,-1,-6,-0.4,0.26,-3.6,-0.4,0.66,0.35,6zNAp8tiZT
5,4,1,2,-3,-2,-3,-3,2,2,-1,-7,-1.4,0.26,-3.6,-0.4,0.66,0.35,6zNAp8tiZT
5,5,2,3,-3,1,-3,-3,1,3,1,-8,-2.4,0.26,-3.6,0.6,0.66,0.35,6zNAp8tiZT
6,1,1,3,-2,1,-3,-3,2,2,2,-7,-0.4,-0.74,-3.6,-0.6,0.86,0.35,6zNAp8tiZT
6,2,1,2,-3,1,-2,-3,2,2,1,-6,0.6,-0.74,-3.6,-0.6,0.86,0.35,6zNAp8tiZT
6,3,2,2,-3,2,-2,-3,3,2,2,-7,-0.4,-0.74,-3.6,0.4,0.86,0.35,6zNAp8tiZT
6,4,2,2,-3,1,-2,-3,2,2,1,-5,1.6,-0.74,-3.6,0.4,0.86,0.35,6zNAp8tiZT
6,5,2,2,-3,2,-2,-3,3,2,2,-8,-1.4,-0.74,-3.6,0.4,0.86,0.35,6zNAp8tiZT
7,2,1,-1,-3,-2,-3,1,1,2,2,-4,-0.75,2.61,-3.6,0.5,-0.24,0.35,6zNAp8tiZT
7,3,0,2,-3,2,1,-3,2,2,2,-4,-0.75,2.61,-3.6,-0.5,-0.24,0.35,6zNAp8tiZT
7,4,1,3,-2,3,-3,-3,2,2,2,-6,-2.75,2.61,-3.6,0.5,-0.24,0.35,6zNAp8tiZT
7,5,0,1,-3,1,1,-3,1,1,2,1,4.25,2.61,-3.6,-0.5,-0.24,0.35,6zNAp8tiZT
8,1,0,2,-3,1,-1,-3,2,1,2,-6,1.33,-1.47,-3.6,-1,0.26,0.35,6zNAp8tiZT
8,4,2,2,-3,3,-2,-3,2,3,2,-8,-0.67,-1.47,-3.6,1,0.26,0.35,6zNAp8tiZT
8,5,1,3,-3,2,-2,-3,3,-2,2,-8,-0.67,-1.47,-3.6,0,0.26,0.35,6zNAp8tiZT
9,1,1,3,-3,1,-3,-3,2,2,1,-7,0.4,-1.54,-3.6,-0.2,0.46,0.35,6zNAp8tiZT
